Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TransactionPerDay,TransactionFee,TransactionVolume_USD
2018-10-28,6486.39,112518434372,910593,1263.7,30,48560367.4321,369340.5,369340.5,7182850000000,234417,13.09651959,3445190000
2018-10-29,6332.63,109862898081,818884,1263.7,37,49988613.533,10703700.5,10703700.5,7182850000000,215642,16.5139359,4199910000
2018-10-30,6334.27,109903543419,989435,1261.5,37,52130982.6844,5750625.0,5750625.0,7182850000000,268437,19.604175899999998,3781100000
2018-10-31,6317.61,109627117226,946230,1250.8,39,54987474.8863,5084939.5,5084939.5,7182850000000,287918,18.77140942,4191240000
2018-11-01,6377.78,110683820788,905881,1274.8,38,58201028.6134,4045908.0,4045908.0,7182850000000,283544,16.65229276,3789400000
2018-11-02,6388.44,110880236966,997555,1269.9,37,54999360.8518,1572024.5,1572024.5,7184400000000,287280,17.45938887,4234870000
2018-11-03,6361.26,110421212888,1111247,1269.0,33,51070835.0767,302018.5,302018.5,7184400000000,291068,18.32471846,3658640000
2018-11-04,6376.13,110689215104,877537,1269.0,38,57499331.7996,2402435.5,2402435.5,7184400000000,247673,13.59185156,4390020000
2018-11-05,6419.66,111456211022,1040038,1269.0,41,43928060.9401,1551859.25,1551859.25,7184400000000,227812,12.83578294,4174800000
2018-11-06,6461.01,112095603776,1043646,1263.0,40,51427973.7835,14355684.0,14355684.0,7184400000000,296121,18.68872972,4700040000
2018-11-07,6530.14,113395632955,1080054,1265.4,39,45713754.4743,6884002.5,6884002.5,7184400000000,287736,19.18392815,4941260000
2018-11-08,6453.72,112078367037,1147886,1262.0,38,46428031.8879,8764991.0,8764991.0,7184400000000,296423,20.33841084,4665260000
2018-11-09,6385.62,110905767441,1172861,1245.0,37,43213783.5264,2511538.0,2511538.0,7184400000000,277000,20.99890399,4346820000
2018-11-10,6409.22,111326145314,1127910,1239.6,31,45356615.7674,287914.5,287914.5,7184400000000,283169,22.42896582,3705320000
2018-11-11,6411.27,111373453740,942631,1239.6,33,46785170.5947,1357961.0,1357961.0,7184400000000,247306,16.64920253,3939060000
2018-11-12,6371.27,110689666528,890820,1239.6,37,52142251.1972,1640412.0,1640412.0,7184400000000,252318,14.13978687,4295770000
2018-11-13,6359.49,110494466204,1064008,1237.5,39,49999418.9562,3412610.5,3412610.5,7184400000000,299069,19.17199757,4503800000
2018-11-14,5738.35,99712077259,1105642,1246.2,59,42856644.8196,11108058.75,11108058.75,7184400000000,273921,18.07251239,7398940000
2018-11-15,5648.03,98151606541,1103784,1251.7,68,48213725.4221,16447375.0,16447375.0,7184400000000,298467,25.82337117,7032140000
2018-11-16,5575.55,96900828780,1195210,1259.0,52,45356615.7674,9011473.5,9011473.5,7184400000000,291417,38.65118054,5279320000
2018-11-17,5554.33,96542098114,1149077,1261.6,43,41672924.1289,4985792.5,4985792.5,6653300000000,281542,36.92729384,4303150000
2018-11-18,5623.54,97753714643,908811,1261.6,39,47956936.4976,156691.0,156691.0,6653300000000,261656,21.55099415,4159680000
2018-11-19,4871.49,84688539692,948878,1261.6,68,40680711.6497,4195764.0,4195764.0,6653300000000,238152,18.03746701,7039560000
2018-11-20,4451.87,77401044320,1110677,1257.5,100,41672924.1289,19350510.5,19350510.5,6653300000000,269669,39.969486100000005,8428290000
2018-11-21,4602.17,80020171047,1212275,1264.7,78,43657349.0875,22122470.0,22122470.0,6653300000000,289178,69.36765011,6120120000
2018-11-22,4365.94,75919439809,1212794,1228.0,55,34727436.7741,10527698.75,10527698.75,6653300000000,256648,49.95016009,4569370000
2018-11-23,4347.11,75598851166,1217283,1260.0,58,40349974.1566,2928672.5,2928672.5,6653300000000,264840,39.13421764,4871490000
2018-11-24,3880.76,67495633205,1119518,1259.7,54,41342186.6359,8699674.0,8699674.0,6653300000000,273163,36.98433712,4679500000
2018-11-25,4009.97,69749265801,986502,1259.7,81,47295461.5114,3597120.5,3597120.5,6653300000000,252098,31.17997638,6825640000
2018-11-26,3779.13,65739289046,1017393,1259.7,80,42003661.622,7541631.5,7541631.5,6653300000000,241629,32.01112732,6476900000
2018-11-27,3820.72,66468970322,1181035,1250.4,73,36711861.7326,4718932.5,4718932.5,6653300000000,255439,38.27901151,5998720000
2018-11-28,4257.42,74072560088,1056039,1260.2,68,43326611.5944,3230659.0,3230659.0,6653300000000,262608,37.38312649,7280280000
2018-11-29,4278.85,74451016927,1133828,1260.8,59,39027024.1843,11927211.5,11927211.5,6653300000000,262385,38.73742361,6503347767
2018-11-30,4017.27,69904637061,1200095,1256.5,55,34727436.7741,5287824.5,5287824.5,6653300000000,245476,45.07238045,6048016717
